TIME,Dureza,Tasa_Prod,Asp,EC,EE,Calidad
05/04/2010 0:00,104,427,3.24,23.4,2.3,0.091
06/04/2010 0:00,106,433,3.26,21.9,14.2,0.113
07/04/2010 0:00,107,432,3.26,26.4,14.9,0.143
08/04/2010 0:00,106,431,3.26,27.3,13.9,0.115
09/04/2010 0:00,105,430,3.26,23.3,0,0.092
10/04/2010 0:00,105,415,3.25,23,3.4,0.103
11/04/2010 0:00,106,428,3.25,26.3,13.1,0.123
12/04/2010 0:00,105,424,3.25,22.2,12.9,0.095
13/04/2010 0:00,103,430,3.25,22.4,12.9,0.081
14/04/2010 0:00,103,431,3.25,27.5,13.5,0.077
15/04/2010 0:00,103,432,3.25,22,14.9,0.071
16/04/2010 0:00,99,431,3.25,20.9,18.2,0.055
17/04/2010 0:00,101,433,3.25,21.3,19.1,0.119
18/04/2010 0:00,103,422,3.32,0,19.3,0.1
19/04/2010 0:00,103,424,3.32,27.4,19.3,0.149
20/04/2010 0:00,103,434,3.32,21.5,17.9,0.111
21/04/2010 0:00,104,421,3.32,21.7,17.6,0.139
22/04/2010 0:00,105,421,3.34,21.4,19.4,0.147
23/04/2010 0:00,105,424,3.34,25.4,19.7,0.153
24/04/2010 0:00,105,417,3.34,22,19.5,0.131
25/04/2010 0:00,102,426,3.34,24.1,0,0.066
26/04/2010 0:00,100,411,3.34,21.9,17.1,0.077
27/04/2010 0:00,104,432,3.34,21.9,17.8,0.096
28/04/2010 0:00,101,436,3.34,22.1,17.9,0.115
29/04/2010 0:00,102,435,3.34,21.3,18.5,0.162
30/04/2010 0:00,102,426,3.27,21.1,17.6,0.138
01/05/2010 0:00,103,417,3.27,22.9,15.6,0.089
02/05/2010 0:00,103,421,3.27,27.1,12.7,0.085
03/05/2010 0:00,104,426,3.27,22,12.9,0.074
04/05/2010 0:00,104,427,3.27,22.9,12.4,0.107
05/05/2010 0:00,102,427,3.27,24.6,12.2,0.07
06/05/2010 0:00,105,431,3.27,22.4,15.4,0.082
07/05/2010 0:00,102,417,3.27,22.6,14,0.056
08/05/2010 0:00,102,424,3.26,26.1,12,0.087
09/05/2010 0:00,103,403,3.26,21,14.1,0.061
10/05/2010 0:00,104,373,3.26,24.4,19.4,0.075
11/05/2010 0:00,103,378,3.26,20.4,13.6,0.07
12/05/2010 0:00,101,376,3.26,19,17.8,0.07
13/05/2010 0:00,103,380,3.26,20.3,13.7,0.055
14/05/2010 0:00,102,379,3.26,19.2,13.5,0.074
15/05/2010 0:00,104,380,3.26,22.9,17.6,0.067
16/05/2010 0:00,104,378,3.26,23.6,20.5,0.072
17/05/2010 0:00,104,388,3.26,23.5,15.7,0.082
18/05/2010 0:00,103,373,3.26,17,16.3,0.081
19/05/2010 0:00,100,375,3.26,23.3,18.9,0.077
20/05/2010 0:00,104,375,3.25,23.1,16.7,0.092
21/05/2010 0:00,101,378,3.25,22.6,16.9,0.075
22/05/2010 0:00,102,373,3.25,17,17.1,0.112
23/05/2010 0:00,103,377,3.25,16.7,21.1,0.157
24/05/2010 0:00,103,371,3.25,21.4,18.9,0.087
25/05/2010 0:00,104,365,3.25,18.2,17.7,0.096
26/05/2010 0:00,102,366,3.25,19,17.7,0.104
27/05/2010 0:00,105,369,3.25,19.9,17.9,0.086
28/05/2010 0:00,105,383,3.24,18.9,18.3,0.08
29/05/2010 0:00,103,382,3.24,24.6,13.5,0.074
30/05/2010 0:00,105,382,3.24,19.1,17.9,0.101
31/05/2010 0:00,104,373,3.24,19.3,18.3,0.081
01/06/2010 0:00,104,371,3.25,20.1,13.1,0.096
02/06/2010 0:00,105,378,3.25,19.2,22,0.171
03/06/2010 0:00,105,384,3.25,17.9,22.5,0.131
04/06/2010 0:00,104,381,3.25,23.5,5.2,0.142
05/06/2010 0:00,104,384,3.25,23.5,3.4,0.12
06/06/2010 0:00,104,374,3.25,23.1,3,0.1
07/06/2010 0:00,101,376,3.25,21.5,3,0.084
08/06/2010 0:00,102,380,3.25,18.7,21,0.087
09/06/2010 0:00,104,381,3.26,18.4,20.8,0.109
10/06/2010 0:00,104,373,3.26,19.6,17.5,0.073
11/06/2010 0:00,104,379,3.26,22.8,10.8,0.073
12/06/2010 0:00,100,377,3.26,17.2,21.6,0.079
13/06/2010 0:00,102,377,3.25,21.6,25.2,0.062
14/06/2010 0:00,101,375,3.25,17.4,25.1,0.044
15/06/2010 0:00,100,383,3.25,17.7,25.2,0.074
16/06/2010 0:00,100,396,3.25,19.1,20.7,0.105
17/06/2010 0:00,101,399,3.3,18.3,25.4,0.085
18/06/2010 0:00,101,409,3.3,19.3,26,0.068
19/06/2010 0:00,103,405,3.3,16.1,25.1,0.128
20/06/2010 0:00,104,399,3.3,24.5,22.1,0.102
21/06/2010 0:00,103,408,3.26,20,21.9,0.104
22/06/2010 0:00,103,399,3.26,19.5,23.9,0.108
23/06/2010 0:00,104,396,3.26,19.9,24.2,0.148
24/06/2010 0:00,101,403,3.26,20.6,25.1,0.078
25/06/2010 0:00,100,406,3.25,23.2,25.5,0.079
26/06/2010 0:00,103,405,3.25,18.7,25.1,0.274
27/06/2010 0:00,105,401,3.25,20,25.3,0.194
28/06/2010 0:00,101,404,3.25,23.6,22.8,0.121
29/06/2010 0:00,102,402,3.25,16.9,26.7,0.144
30/06/2010 0:00,103,396,3.25,18.3,26.1,0.108
01/07/2010 0:00,104,408,3.25,25.1,6.3,0.119
02/07/2010 0:00,105,397,3.25,14.6,20.2,0.241
03/07/2010 0:00,106,397,3.25,22,23,0.234
04/07/2010 0:00,103,400,3.25,17.9,23.6,0.224
05/07/2010 0:00,105,394,3.25,18.1,23.9,0.15
06/07/2010 0:00,107,399,3.25,18.5,24.8,0.145
07/07/2010 0:00,106,398,3.27,13.8,25.5,0.137
08/07/2010 0:00,105,397,3.27,14.3,22.7,0.141
09/07/2010 0:00,105,384,3.27,13.5,26,0.172
10/07/2010 0:00,104,388,3.27,17.1,25.9,0.092
11/07/2010 0:00,104,393,3.25,15.2,26.1,0.142
12/07/2010 0:00,103,407,3.25,17.3,26.7,0.206
13/07/2010 0:00,103,386,3.25,16.8,25.3,0.11
14/07/2010 0:00,103,387,3.25,23.9,25.4,0.122
15/07/2010 0:00,103,386,3.25,16.8,25.4,0.185
16/07/2010 0:00,103,399,3.25,18.9,19.8,0.223
17/07/2010 0:00,104,393,3.25,18.5,25.9,0.179
18/07/2010 0:00,104,383,3.25,18.4,26.2,0.206
19/07/2010 0:00,105,375,3.15,17.3,25.7,0.083
20/07/2010 0:00,105,388,3.15,17.3,26.7,0.115
21/07/2010 0:00,104,390,3.15,16.4,26.4,0.128
22/07/2010 0:00,106,399,3.15,17.6,25.9,0.156
23/07/2010 0:00,106,399,3.14,19.8,12.5,0.146
24/07/2010 0:00,108,393,3.14,18.1,25.8,0.092
25/07/2010 0:00,105,407,3.14,18.6,25.9,0.142
26/07/2010 0:00,105,385,3.14,17.9,21.5,0.138
27/07/2010 0:00,105,388,3.24,16.4,25.7,0.07
28/07/2010 0:00,103,399,3.24,27.1,26.5,0.079
29/07/2010 0:00,104,401,3.24,9.2,26.5,0.073
30/07/2010 0:00,102,400,3.24,18.6,26,0.101
31/07/2010 0:00,105,401,3.26,18.2,25.8,0.088
01/08/2010 0:00,104,403,3.26,18.1,25.9,0.118
02/08/2010 0:00,106,404,3.26,17.9,23,0.104
03/08/2010 0:00,106,386,3.26,16.6,26.7,0.124
04/08/2010 0:00,105,389,3.25,17.6,26.9,0.179
05/08/2010 0:00,105,387,3.25,17.9,22.5,0.099
06/08/2010 0:00,104,388,3.26,17.5,24.8,0.076
07/08/2010 0:00,105,401,3.26,19.6,20.2,0.066
08/08/2010 0:00,105,412,3.26,18.6,23.2,0.067
09/08/2010 0:00,107,399,3.26,19,24,0.077
10/08/2010 0:00,105,409,3.15,20,17.9,0.074
11/08/2010 0:00,106,400,3.15,18.1,25.1,0.085
12/08/2010 0:00,105,387,3.15,19.4,22.2,0.056
13/08/2010 0:00,105,413,3.15,17.1,23.9,0.04
14/08/2010 0:00,106,410,3.24,17.8,22.4,0.073
15/08/2010 0:00,105,383,3.24,20.9,23.6,0.059
16/08/2010 0:00,105,405,3.24,24.8,23.9,0.046
17/08/2010 0:00,106,398,3.24,17.8,25.1,0.061
18/08/2010 0:00,104,409,3.25,16.5,23.5,0.058
19/08/2010 0:00,106,410,3.25,17.2,24.6,0.115
20/08/2010 0:00,103,406,3.25,20.3,17.1,0.096
21/08/2010 0:00,105,410,3.25,18.4,25.5,0.118
22/08/2010 0:00,105,402,2.37,19.5,20.6,0.14
23/08/2010 0:00,104,405,2.37,19.3,20.5,0.086
24/08/2010 0:00,104,320,2.37,14.2,0,0.051
25/08/2010 0:00,106,386,3.15,16.8,22.9,0.047
26/08/2010 0:00,103,400,3.15,17.1,21,0.084
27/08/2010 0:00,106,395,3.2,16.5,24.2,0.111
28/08/2010 0:00,107,391,3.2,10.8,23.8,0.106
29/08/2010 0:00,104,390,3.2,17.5,24.1,0.089
30/08/2010 0:00,105,400,3.2,24.7,24.8,0.084
31/08/2010 0:00,103,387,3.25,21.3,7.3,0.064
01/09/2010 0:00,103,393,3.25,17.9,22.3,0.066
02/09/2010 0:00,104,390,3.25,27.9,24,0.077
03/09/2010 0:00,103,402,3.25,17.6,22.9,0.137
04/09/2010 0:00,104,399,3.26,17.3,23.2,0.145
05/09/2010 0:00,106,381,3.26,0,23.6,0.106
06/09/2010 0:00,102,399,3.26,21.5,4.6,0.068
07/09/2010 0:00,103,406,2.54,18.4,14.5,0.081
08/09/2010 0:00,105,389,2.54,8.9,16,0.113
09/09/2010 0:00,106,388,3.31,20,23,0.074
10/09/2010 0:00,106,397,3.31,15.3,23.7,0.083
11/09/2010 0:00,108,396,3.31,15.9,27.9,0.077
12/09/2010 0:00,107,381,3.31,23,30.1,0.058
13/09/2010 0:00,107,386,3.3,14.6,24.9,0.081
14/09/2010 0:00,107,399,3.3,22.2,11,0.066
15/09/2010 0:00,108,373,3.3,15.3,29.4,0.099
16/09/2010 0:00,109,382,3.3,25.3,27.7,0.131
17/09/2010 0:00,109,389,3.05,15.8,27,0.093
18/09/2010 0:00,106,380,3.05,14.3,27.1,0.085
19/09/2010 0:00,107,371,3.05,14.3,31.3,0.082
20/09/2010 0:00,107,377,3.05,13.9,27.7,0.087
21/09/2010 0:00,108,382,3.05,13.9,25,0.063
22/09/2010 0:00,107,383,3.05,13,30,0.115
23/09/2010 0:00,107,394,3.05,20.4,19.2,0.111
24/09/2010 0:00,105,384,3.05,23.4,30.2,0.074
25/09/2010 0:00,108,365,2.93,14.3,30.7,0.083
26/09/2010 0:00,105,382,2.93,14.4,30.4,0.066
27/09/2010 0:00,104,378,2.93,14.8,30.7,0.04
28/09/2010 0:00,108,379,2.93,15.1,22.2,0.052
29/09/2010 0:00,107,419,3.16,16.5,22.7,0.1
30/09/2010 0:00,109,400,3.16,23.3,4.7,0.082
01/10/2010 0:00,109,382,3.16,15.5,26.4,0.113
02/10/2010 0:00,108,385,3.16,14.5,30.3,0.078
03/10/2010 0:00,106,378,3.16,16.7,16.7,0.062
04/10/2010 0:00,107,383,3.16,15.9,23.8,0.074
05/10/2010 0:00,107,381,3.16,14.7,30.7,0.065
06/10/2010 0:00,107,382,3.16,24.7,26.7,0.081
07/10/2010 0:00,107,378,3.25,15.6,30.6,0.1
08/10/2010 0:00,108,380,3.25,15,28,0.145
09/10/2010 0:00,109,379,3.25,16,27.8,0.152
10/10/2010 0:00,109,391,3.25,25.1,30.3,0.247
11/10/2010 0:00,109,374,3.15,0,30,0.148
12/10/2010 0:00,109,376,3.15,11.8,30.1,0.154
13/10/2010 0:00,109,382,3.15,22.4,19.2,0.114
14/10/2010 0:00,109,375,3.15,17.8,30.8,0.1
15/10/2010 0:00,109,379,3.15,17.4,31.3,0.128
16/10/2010 0:00,110,381,3.15,18.3,30.5,0.107
17/10/2010 0:00,106,386,3.15,20.5,25.3,0.138
18/10/2010 0:00,108,389,3.15,25.9,30.8,0.144
19/10/2010 0:00,106,377,3.14,20.2,27.8,0.123
20/10/2010 0:00,102,376,3.14,12.8,31.2,0.089
21/10/2010 0:00,107,378,3.14,9.7,29.4,0.086
22/10/2010 0:00,105,375,3.14,0,30.1,0.072
23/10/2010 0:00,106,381,3.14,0,30.9,0.062
24/10/2010 0:00,105,376,3.14,0,17.9,0.061
25/10/2010 0:00,103,387,3.14,24.6,0,0.049
26/10/2010 0:00,103,383,3.14,18.1,23.9,0.048
27/10/2010 0:00,103,397,3.14,0,9.2,0.078
28/10/2010 0:00,104,386,3.14,17.7,30.9,0.073
29/10/2010 0:00,106,391,3.14,11.9,30.5,0.106
30/10/2010 0:00,105,397,3.14,10.3,23.7,0.085
31/10/2010 0:00,103,384,3.14,8,31,0.058
01/11/2010 0:00,103,379,3.14,11.7,29.7,0.044
02/11/2010 0:00,103,383,3.14,17.5,31.2,0.074
03/11/2010 0:00,105,391,3.14,0,28.1,0.125
04/11/2010 0:00,105,388,3.14,28.1,3,0.103
05/11/2010 0:00,107,394,3.14,22.4,27.4,0.075
06/11/2010 0:00,106,389,3.14,16.2,31.4,0.066
07/11/2010 0:00,107,388,3.14,16.7,30.1,0.085
08/11/2010 0:00,103,366,3.14,19.9,23.3,0.063
09/11/2010 0:00,104,369,3.14,18.4,26,0.035
10/11/2010 0:00,103,367,3.14,18.7,28.1,0.1
11/11/2010 0:00,106,385,3.14,17.9,30.8,0.058
12/11/2010 0:00,104,369,3.14,16.7,31,0.058
13/11/2010 0:00,103,360,3.14,17.8,30.5,0.061
14/11/2010 0:00,104,377,3.14,17.6,27.4,0.058
15/11/2010 0:00,106,374,3.14,24,22.2,0.081
16/11/2010 0:00,104,390,3.14,22.4,28.2,0.071
17/11/2010 0:00,105,374,3.14,18.1,30.4,0.082
18/11/2010 0:00,104,371,3.14,17.7,30.2,0.093
19/11/2010 0:00,103,376,3.15,19.4,30.2,0.063
20/11/2010 0:00,105,375,3.15,19,29.8,0.073
21/11/2010 0:00,105,372,3.15,18.8,30.3,0.061
22/11/2010 0:00,106,378,3.15,18.5,29.4,0.096
23/11/2010 0:00,104,380,3.14,17.2,30.1,0.085
24/11/2010 0:00,104,384,3.14,19.6,28.4,0.082
25/11/2010 0:00,105,390,3.14,18.5,30.7,0.074
26/11/2010 0:00,106,381,3.14,17.7,31.2,0.103
27/11/2010 0:00,106,377,3.15,17.1,30.8,0.095
28/11/2010 0:00,106,381,3.15,28.6,24.2,0.113
29/11/2010 0:00,105,388,3.15,19.6,32.1,0.089
30/11/2010 0:00,104,382,3.15,20.1,29,0.082
01/12/2010 0:00,105,420,3.17,30,0,0.079
02/12/2010 0:00,104,389,3.17,18.8,30.5,0.097
03/12/2010 0:00,103,390,3.17,17.9,32,0.094
04/12/2010 0:00,106,384,3.17,17.3,31.1,0.094
05/12/2010 0:00,103,382,2.95,21,29.2,0.091
06/12/2010 0:00,106,378,2.95,17.8,30.5,0.164
07/12/2010 0:00,105,377,2.95,18.2,30.5,0.126
08/12/2010 0:00,105,371,2.95,18.4,26.2,0.079
09/12/2010 0:00,106,376,3.14,18.3,29.8,0.07
10/12/2010 0:00,105,388,3.14,18.4,29.8,0.089
11/12/2010 0:00,105,378,3.14,19.1,29.2,0.101
12/12/2010 0:00,106,381,3.14,20,27.9,0.114
13/12/2010 0:00,107,391,3.17,19.9,30.3,0.191
14/12/2010 0:00,107,389,3.17,21.9,29.7,0.241
15/12/2010 0:00,106,383,3.17,19.8,29.9,0.117
16/12/2010 0:00,105,390,3.17,19.6,30,0.117
17/12/2010 0:00,105,390,3.33,19.8,29.5,0.08
18/12/2010 0:00,107,383,3.33,19,30.1,0.077
19/12/2010 0:00,103,431,3.33,24.4,20.2,0.127
20/12/2010 0:00,106,421,3.33,25.7,16.9,0.107
21/12/2010 0:00,105,429,3.48,31.6,0,0.092
22/12/2010 0:00,105,428,3.48,30.9,0,0.055
23/12/2010 0:00,106,429,3.48,30.8,0,0.085
24/12/2010 0:00,104,433,3.48,29.7,0,0.074
25/12/2010 0:00,107,413,3.41,23.4,21.2,0.079
26/12/2010 0:00,107,422,3.41,22.8,19.4,0.081
27/12/2010 0:00,104,436,3.41,30.6,13.6,0.1
28/12/2010 0:00,105,437,3.41,25.4,17.8,0.183
29/12/2010 0:00,107,449,3.41,28.5,18.3,0.243
30/12/2010 0:00,106,433,3.41,24.7,12.8,0.162
31/12/2010 0:00,105,420,3.41,27.8,16,0.16
01/01/2011 0:00,106,422,3.41,0,14.7,0.129
02/01/2011 0:00,105,418,3.41,26.3,14.1,0.092
03/01/2011 0:00,105,423,3.41,25.7,16,0.093
04/01/2011 0:00,103,421,3.41,23.7,16.9,0.124
05/01/2011 0:00,101,425,3.41,24.8,16,0.115
06/01/2011 0:00,105,433,3.42,26.7,16.6,0.104
07/01/2011 0:00,103,430,3.42,26.4,18.1,0.123
08/01/2011 0:00,102,428,3.42,28.1,18.1,0.13
09/01/2011 0:00,104,433,3.42,27.7,14.6,0.127
10/01/2011 0:00,105,434,3.4,26.3,13.5,0.13
11/01/2011 0:00,104,302,1.01,21.4,0,0.106
12/01/2011 0:00,107,406,3.25,23.8,20.3,0.116
13/01/2011 0:00,102,399,3.25,23.5,20.4,0.067
14/01/2011 0:00,104,399,3.26,23.9,21.2,0.055
15/01/2011 0:00,105,397,3.26,22.7,20.1,0.096
16/01/2011 0:00,105,393,3.26,22.5,18.1,0.093
17/01/2011 0:00,106,389,3.26,21.5,21,0.089
18/01/2011 0:00,104,399,3.25,21.9,21,0.106
19/01/2011 0:00,103,396,3.25,24.4,20.8,0.114
20/01/2011 0:00,104,388,3.25,22.3,20.6,0.126
21/01/2011 0:00,107,389,3.25,24.7,21,0.153
22/01/2011 0:00,107,391,3.23,24.6,21.1,0.134
23/01/2011 0:00,106,386,3.23,21.4,20.6,0.109
24/01/2011 0:00,106,386,3.23,23.2,21,0.111
25/01/2011 0:00,107,399,3.23,24.9,21.2,0.092
26/01/2011 0:00,106,385,3.25,19.5,22.9,0.104
27/01/2011 0:00,103,383,3.25,18.5,27.4,0.093
28/01/2011 0:00,106,388,3.25,18.4,26.1,0.097
29/01/2011 0:00,101,379,3.25,25.6,10,0.077
30/01/2011 0:00,103,387,3.26,19.3,27.3,0.093
31/01/2011 0:00,103,379,3.26,20,28.3,0.1
01/02/2011 0:00,102,377,3.26,20.4,30.3,0.103
02/02/2011 0:00,103,380,3.26,23,25.1,0.134
03/02/2011 0:00,105,394,3.24,22.4,18.1,0.12
04/02/2011 0:00,103,382,3.24,20.1,29.6,0.155
05/02/2011 0:00,106,372,3.24,19.8,30.5,0.14
06/02/2011 0:00,107,365,3.24,18.3,29.9,0.089
07/02/2011 0:00,106,369,3.04,16.7,28.1,0.167
08/02/2011 0:00,108,377,3.04,20.7,18.2,0.225
09/02/2011 0:00,109,369,3.04,21.3,25.6,0.224
10/02/2011 0:00,107,350,3.04,18.8,27.9,0.116
11/02/2011 0:00,104,345,3.05,18.7,27.6,0.07
12/02/2011 0:00,105,358,3.05,18.7,30.8,0.066
13/02/2011 0:00,104,371,3.05,20.8,23.8,0.074
14/02/2011 0:00,104,380,3.05,20.5,28,0.107
15/02/2011 0:00,104,396,3.04,17.9,28,0.072
16/02/2011 0:00,105,369,3.04,19.8,15.9,0.062
17/02/2011 0:00,102,361,3.04,19.4,16.9,0.059
18/02/2011 0:00,102,368,3.04,21,16.8,0.066
19/02/2011 0:00,105,382,3.03,22.5,16.9,0.077
20/02/2011 0:00,101,388,3.03,19,24.8,0.092
21/02/2011 0:00,100,386,3.03,18,29.8,0.047
22/02/2011 0:00,100,383,3.03,17.6,29.8,0.062
23/02/2011 0:00,102,387,3.05,25.6,11.1,0.096
24/02/2011 0:00,103,378,3.05,19.7,26,0.101
25/02/2011 0:00,103,368,3.05,19.8,28.9,0.164
26/02/2011 0:00,106,379,3.05,0,28.2,0.126
27/02/2011 0:00,104,360,3.04,0,30.9,0.119
28/02/2011 0:00,106,370,3.04,0,31,0.093
01/03/2011 0:00,105,373,3.04,0,30.9,0.103
02/03/2011 0:00,106,376,3.04,19.5,30.6,0.169
03/03/2011 0:00,106,386,2.99,20.1,31.5,0.212
04/03/2011 0:00,105,381,2.99,18.7,30.3,0.132
05/03/2011 0:00,106,390,2.99,21.6,12.4,0.115
06/03/2011 0:00,106,387,2.99,19.3,30.1,0.185
07/03/2011 0:00,105,386,3.04,19.7,29.8,0.202
08/03/2011 0:00,104,387,3.04,20.2,24.1,0.142
09/03/2011 0:00,106,381,3.04,20.9,30.4,0.129
10/03/2011 0:00,104,386,3.04,26.9,9,0.155
11/03/2011 0:00,105,366,2.94,20.4,23.6,0.103
12/03/2011 0:00,105,352,2.94,19.2,31,0.087
13/03/2011 0:00,106,366,2.94,19.3,30.5,0.17
14/03/2011 0:00,105,369,2.94,17.4,28.7,0.202
15/03/2011 0:00,108,349,2.94,23,29.9,0.244
16/03/2011 0:00,107,394,2.94,22.8,8.6,0.202
17/03/2011 0:00,104,373,2.94,18,29.2,0.114
18/03/2011 0:00,106,367,2.94,18.6,30.7,0.184
19/03/2011 0:00,107,366,3.04,19.9,29.4,0.121
20/03/2011 0:00,105,368,3.04,20.4,28.7,0.13
21/03/2011 0:00,107,364,3.04,18.7,28.9,0.12
22/03/2011 0:00,104,372,3.04,19.8,29.9,0.102
23/03/2011 0:00,102,371,3.04,11.6,30.4,0.059
24/03/2011 0:00,103,372,3.04,17.1,30.9,0.077
25/03/2011 0:00,104,378,3.04,23.9,30.8,0.106
26/03/2011 0:00,103,365,3.04,18.1,27.8,0.121
27/03/2011 0:00,103,356,3.04,20.5,25.3,0.102
28/03/2011 0:00,104,381,3.04,18.6,29.7,0.104
29/03/2011 0:00,105,375,3.04,17.9,31.7,0.137
30/03/2011 0:00,106,373,3.04,24.5,9.2,0.085
31/03/2011 0:00,107,365,3.04,25.5,28.2,0.168
01/04/2011 0:00,106,368,3.04,21.1,18.9,0.131
02/04/2011 0:00,105,366,3.04,20.6,22.9,0.182
03/04/2011 0:00,105,366,3.04,20.1,23.9,0.118
04/04/2011 0:00,107,359,3.03,19.5,26.3,0.136
05/04/2011 0:00,105,366,3.03,26.7,0,0.102
06/04/2011 0:00,106,370,3.03,26.8,0,0.104
07/04/2011 0:00,103,363,3.03,22.2,20,0.129
08/04/2011 0:00,105,325,3.04,25.7,17.7,0.083
09/04/2011 0:00,104,349,3.04,22.4,22,0.095
10/04/2011 0:00,104,357,3.04,21.3,19.6,0.114
11/04/2011 0:00,106,358,3.04,21.5,19.7,0.183
12/04/2011 0:00,107,360,3.04,23,18.8,0.137
13/04/2011 0:00,106,355,3.04,23.2,23,0.108
14/04/2011 0:00,106,354,3.04,21.5,21.3,0.13
15/04/2011 0:00,105,359,3.04,21.2,21.9,0.087
16/04/2011 0:00,106,366,3.15,26.8,5.2,0.113
17/04/2011 0:00,105,370,3.15,21.1,19.9,0.082
18/04/2011 0:00,104,365,3.15,22.3,20,0.1
19/04/2011 0:00,104,366,3.15,21.1,23.3,0.104
20/04/2011 0:00,104,366,3.04,18.4,25.2,0.111
21/04/2011 0:00,102,373,3.04,21.8,20.4,0.139
22/04/2011 0:00,104,367,3.04,25.3,22.9,0.144
23/04/2011 0:00,104,360,3.04,29.3,15.1,0.115
24/04/2011 0:00,104,358,3.05,24,16.2,0.109
25/04/2011 0:00,104,362,3.05,23.6,17.1,0.091
26/04/2011 0:00,105,371,3.05,28.8,21.2,0.112
27/04/2011 0:00,105,367,3.05,27.5,17.3,0.194
28/04/2011 0:00,105,361,3.1,15.7,17.7,0.195
29/04/2011 0:00,106,373,3.1,23.8,17.8,0.119
30/04/2011 0:00,107,362,3.1,26.3,12,0.112
01/05/2011 0:00,102,352,3.1,20.3,19.2,0.092
02/05/2011 0:00,103,367,3.25,25.4,16.8,0.081
03/05/2011 0:00,103,393,3.25,18.1,24.4,0.051
04/05/2011 0:00,103,388,3.25,18.6,24,0.066
05/05/2011 0:00,104,385,3.25,22.5,19.8,0.157
06/05/2011 0:00,106,351,3.04,24,18.1,0.156
07/05/2011 0:00,106,356,3.04,24.9,26.1,0.085
08/05/2011 0:00,106,359,3.04,21.7,26,0.087
09/05/2011 0:00,106,375,3.04,19.9,27.3,0.067
10/05/2011 0:00,104,389,3.2,20.4,17,0.083
11/05/2011 0:00,105,378,3.2,19.8,23.4,0.098
12/05/2011 0:00,102,380,3.2,19.3,27.3,0.083
13/05/2011 0:00,103,380,3.2,21.1,26.6,0.075
14/05/2011 0:00,104,379,3.03,20.3,26.8,0.093
15/05/2011 0:00,103,379,3.03,19.4,28.4,0.072
16/05/2011 0:00,103,379,3.03,18.3,25.9,0.08
17/05/2011 0:00,104,370,3.03,18.1,29.3,0.081
18/05/2011 0:00,104,384,3.19,25.3,0,0.056
19/05/2011 0:00,105,394,3.19,24.4,14.2,0.07
20/05/2011 0:00,104,376,3.19,21.9,7.1,0.068
21/05/2011 0:00,105,371,3.19,19.6,17,0.084
22/05/2011 0:00,105,380,3.04,20.9,27.5,0.078
23/05/2011 0:00,104,383,3.04,24.3,11.9,0.075
24/05/2011 0:00,105,389,3.04,21,16.5,0.077
25/05/2011 0:00,106,377,3.04,17.5,30.2,0.092
26/05/2011 0:00,106,376,3.02,19.4,29.7,0.142
27/05/2011 0:00,103,368,3.02,22.3,17.7,0.127
28/05/2011 0:00,105,380,3.02,18.3,24.9,0.194
29/05/2011 0:00,105,358,3.02,18.6,27.1,0.177
30/05/2011 0:00,105,360,2.87,17.5,30.3,0.187
31/05/2011 0:00,104,385,2.87,18.8,30.8,0.183
01/06/2011 0:00,104,384,2.87,20,30.6,0.176
02/06/2011 0:00,105,388,2.87,19.7,30.8,0.137
03/06/2011 0:00,103,384,3.14,19.6,31.1,0.123
04/06/2011 0:00,106,377,3.14,24.6,29.9,0.154
05/06/2011 0:00,108,387,3.14,19,31.6,0.154
06/06/2011 0:00,106,388,3.14,18.9,30.1,0.157
07/06/2011 0:00,106,382,3.06,20.2,25,0.134
08/06/2011 0:00,104,378,3.06,18.9,29.8,0.085
09/06/2011 0:00,106,382,3.06,22.2,32.1,0.126
10/06/2011 0:00,105,388,3.06,21,27.4,0.084
11/06/2011 0:00,104,383,3.04,20.2,28.5,0.075
12/06/2011 0:00,103,393,3.04,19.9,30.6,0.096
13/06/2011 0:00,104,401,3.04,22.6,22.3,0.111
14/06/2011 0:00,104,390,3.04,23,30.6,0.101
15/06/2011 0:00,103,398,3.26,27.4,15.4,0.091
16/06/2011 0:00,103,392,3.26,22.8,15.6,0.07
17/06/2011 0:00,104,397,3.26,23.2,13.4,0.092
18/06/2011 0:00,105,388,3.26,20.3,20.2,0.068
19/06/2011 0:00,105,395,3.26,23.6,29,0.16
20/06/2011 0:00,105,403,3.26,22.8,17.3,0.1
21/06/2011 0:00,105,410,3.26,22.1,17.7,0.087
22/06/2011 0:00,102,414,3.26,21.7,16.3,0.09
23/06/2011 0:00,104,397,3.26,20.7,22.1,0.076
24/06/2011 0:00,103,403,3.26,22.3,18.1,0.104
25/06/2011 0:00,104,401,3.26,21.9,20.2,0.125
26/06/2011 0:00,107,400,3.26,21.2,20,0.111
27/06/2011 0:00,104,405,3.34,26.9,20.3,0.118
28/06/2011 0:00,106,414,3.34,21.6,20.2,0.085
29/06/2011 0:00,106,404,3.34,20.5,20,0.113
30/06/2011 0:00,106,412,3.34,21.8,19.6,0.104
01/07/2011 0:00,106,411,3.35,19.3,25.4,0.111
02/07/2011 0:00,106,407,3.35,19.9,23.8,0.096
03/07/2011 0:00,107,406,3.35,22.3,15.6,0.109
04/07/2011 0:00,102,402,3.35,27.9,15,0.093
05/07/2011 0:00,104,401,3.24,24,14.9,0.094
06/07/2011 0:00,102,404,3.24,25.2,15.2,0.123
